region,round,round_label,category,entity_id,canonical_name,name_jp,name_cn,rank,equal_rank,points,primary_count,secondary_count,selection_count,ballots,primary_rate,selection_rate,comment_count,arrangement_count,arrangement_cumulative_count,undated_arrangement_count,arrangement_total_count,source_type,catalog_matched,catalog_owner,source_row_count
jp,21,JP21,music,367,幻想的whitetraveler,幻想のホワイトトラベラー,幻想的White Traveler,136,137,612.0,42.0,49.0,479.0,37970.0,0.08768267223382047,0.012615222544113774,71.0,22.0,209.0,0.0,218.0,jp_modern_official_json,1,,1
jp,21,JP21,music,149,天衣无缝,天衣無縫,天衣无缝,137,133,608.0,33.0,48.0,494.0,37970.0,0.06680161943319839,0.01301027126678957,67.0,13.0,181.0,0.0,189.0,jp_modern_official_json,1,,1
jp,21,JP21,music,198,夜空中的ufo恋曲,夜空のユーフォーロマンス,夜空中的UFO恋曲,138,135,603.0,39.0,44.0,481.0,37970.0,0.08108108108108109,0.012667895707137214,84.0,17.0,419.0,3.0,430.0,jp_modern_official_json,1,,1
jp,21,JP21,music,668,二人不值一提的博物志,他愛も無い二人の博物誌,二人不值一提的博物志,139,143,589.0,46.0,55.0,442.0,37970.0,0.10407239819004525,0.011640769028180143,71.0,14.0,241.0,1.0,258.0,jp_modern_official_json,1,,1
jp,21,JP21,music,63,魔女们的舞会,魔女達の舞踏会,魔女们的舞会,140,135,586.0,28.0,49.0,481.0,37970.0,0.058212058212058215,0.012667895707137214,73.0,5.0,329.0,3.0,341.0,jp_modern_official_json,1,魔理沙,1
jp,21,JP21,music,248,大神神话传,大神神話伝,大神神话传,141,148,583.0,60.0,48.0,415.0,37970.0,0.14457831325301204,0.010929681327363707,75.0,18.0,491.0,0.0,518.0,jp_modern_official_json,1,物部布都,1
jp,21,JP21,music,252,佐渡的二岩,佐渡の二ッ岩,佐渡的二岩,142,141,557.0,37.0,29.0,454.0,37970.0,0.08149779735682819,0.01195680800632078,70.0,20.0,648.0,2.0,667.0,jp_modern_official_json,1,二岩猯藏,1
jp,21,JP21,music,634,最澄澈的空与海,最も澄みわたる空と海,最澄澈的空与海,142,152,557.0,52.0,51.0,402.0,37970.0,0.12935323383084577,0.010587305767711351,45.0,8.0,254.0,2.0,268.0,jp_modern_official_json,1,,1
jp,21,JP21,music,116,回忆京都,レトロスペクティブ京都,回忆京都,144,139,550.0,19.0,46.0,466.0,37970.0,0.0407725321888412,0.012272846984461417,73.0,17.0,783.0,1.0,807.0,jp_modern_official_json,1,,1
jp,21,JP21,music,59,萃梦想,萃夢想,萃梦想,145,148,548.0,46.0,41.0,415.0,37970.0,0.1108433734939759,0.010929681327363707,43.0,7.0,185.0,0.0,192.0,jp_modern_official_json,1,,1
jp,21,JP21,music,41,夜雀的歌声,夜雀の歌声　～ Night Bird,夜雀的歌声 ～ Night Bird,146,152,540.0,44.0,50.0,402.0,37970.0,0.10945273631840796,0.010587305767711351,36.0,36.0,768.0,3.0,802.0,jp_modern_official_json,1,米斯蒂娅·萝蕾拉,1
jp,21,JP21,music,40,蠢蠢的秋月,蠢々秋月　～ Mooned Insect,蠢蠢的秋月 ～ Mooned Insect,146,159,540.0,60.0,45.0,375.0,37970.0,0.16,0.009876218066894918,59.0,57.0,1113.0,4.0,1148.0,jp_modern_official_json,1,莉格露·奈特巴格,1
jp,21,JP21,music,216,thegrimoireofalice,the Grimoire of Alice,the Grimoire of Alice,148,145,539.0,35.0,45.0,424.0,37970.0,0.08254716981132075,0.011166710560969186,55.0,16.0,468.0,6.0,487.0,jp_modern_official_json,1,爱丽丝·玛格特洛依德,1
jp,21,JP21,music,475,completedarkness,Complete Darkness,Complete Darkness,149,155,536.0,41.0,55.0,399.0,37970.0,0.10275689223057644,0.010508296023176192,95.0,24.0,269.0,3.0,290.0,jp_modern_official_json,1,,1
jp,21,JP21,music,38,永夜抄easternnight,永夜抄　～ Eastern Night.,永夜抄 ～ Eastern Night.,150,145,535.0,39.0,33.0,424.0,37970.0,0.09198113207547169,0.011166710560969186,57.0,22.0,606.0,2.0,624.0,jp_modern_official_json,1,,1
jp,21,JP21,music,193,captainmurasa,キャプテン・ムラサ,Captain Murasa,151,150,529.0,40.0,39.0,410.0,37970.0,0.0975609756097561,0.010797998419805109,58.0,22.0,834.0,3.0,861.0,jp_modern_official_json,1,村纱水蜜,1
jp,21,JP21,music,94,春色小径,春色小径　～ Colorful Path,春色小径 ～ Colorful Path,151,147,529.0,29.0,51.0,420.0,37970.0,0.06904761904761905,0.011061364234922308,45.0,46.0,1085.0,2.0,1135.0,jp_modern_official_json,1,博丽灵梦,1
jp,21,JP21,music,16,比红色更虚无的永远,紅より儚い永遠,比红色更虚无的永远,153,142,523.0,20.0,39.0,444.0,37970.0,0.04504504504504504,0.011693442191203583,54.0,8.0,251.0,0.0,259.0,jp_modern_official_json,1,,1
jp,21,JP21,music,155,星之器,星の器　～ Casket of Star,星之器 ～ Casket of Star,154,144,512.0,26.0,29.0,431.0,37970.0,0.060324825986078884,0.011351066631551224,58.0,41.0,902.0,1.0,947.0,jp_modern_official_json,1,雾雨魔理沙,1
jp,21,JP21,music,247,梦殿大祀庙,夢殿大祀廟,梦殿大祀庙,155,164,506.0,55.0,39.0,357.0,37970.0,0.15406162464985995,0.00940215959968396,70.0,18.0,348.0,1.0,364.0,jp_modern_official_json,1,苏我屠自古,1
jp,21,JP21,music,76,御伽之国的鬼岛,御伽の国の鬼が島　～ Missing Power,御伽之国的鬼岛 ～ Missing Power,156,154,505.0,32.0,41.0,400.0,37970.0,0.08,0.010534632604687911,63.0,13.0,469.0,2.0,487.0,jp_modern_official_json,1,伊吹萃香,1
jp,21,JP21,music,174,heartfeltfancy,ハートフェルトファンシー,Heartfelt Fancy,157,156,497.0,27.0,45.0,398.0,37970.0,0.0678391959798995,0.010481959441664471,50.0,25.0,821.0,6.0,854.0,jp_modern_official_json,1,,1
jp,21,JP21,music,524,可爱的恶魔innocence,かわいい悪魔　～ Innocence,可爱的恶魔 ～ Innocence,158,165,492.0,51.0,37.0,353.0,37970.0,0.14447592067988668,0.009296813273637083,65.0,14.0,97.0,2.0,101.0,jp_modern_official_json,1,,1
jp,21,JP21,music,78,东方萃梦想,東方萃夢想,东方萃梦想,159,161,490.0,37.0,47.0,369.0,37970.0,0.1002710027100271,0.009718198577824598,54.0,16.0,481.0,2.0,490.0,jp_modern_official_json,1,,1
jp,21,JP21,music,337,兔已着陆,兎は舞い降りた,兔已着陆,159,151,490.0,27.0,29.0,407.0,37970.0,0.06633906633906633,0.01071898867526995,51.0,23.0,279.0,0.0,288.0,jp_modern_official_json,1,清兰,1
jp,21,JP21,music,343,逆转的命运之轮,逆転するホイールオブフォーチュン,逆转的命运之轮,159,160,490.0,38.0,43.0,371.0,37970.0,0.10242587601078167,0.009770871740848038,54.0,15.0,261.0,1.0,287.0,jp_modern_official_json,1,稀神探女,1
jp,21,JP21,music,447,圣德太子的天马,聖徳太子のペガサス　〜Dark Pegasus,圣德太子的天马 ～ Dark Pegasus,162,158,475.0,25.0,41.0,384.0,37970.0,0.06510416666666667,0.010113247300500394,57.0,15.0,164.0,0.0,175.0,jp_modern_official_json,1,骊驹早鬼,1
jp,21,JP21,music,540,romanticchildren,Romantic Children,Romantic Children,163,171,463.0,46.0,34.0,337.0,37970.0,0.13649851632047477,0.008875427969449566,67.0,18.0,402.0,5.0,415.0,jp_modern_official_json,1,,1
jp,21,JP21,music,20,crystallizesilver,クリスタライズシルバー,Crystallize Silver,164,166,459.0,37.0,33.0,352.0,37970.0,0.10511363636363637,0.009270476692125362,52.0,25.0,850.0,2.0,868.0,jp_modern_official_json,1,蕾蒂·霍瓦特洛克,1
jp,21,JP21,music,22,凋叶棕,ティアオイエツォン(withered leaf),凋叶棕（withered leaf）,164,169,459.0,39.0,37.0,344.0,37970.0,0.11337209302325581,0.009059784040031604,68.0,24.0,1114.0,4.0,1160.0,jp_modern_official_json,1,橙,1
jp,21,JP21,music,582,绵月的符卡lunaticblue,綿月のスペルカード　～ Lunatic Blue,绵月的符卡 ～ Lunatic Blue,166,172,457.0,42.0,40.0,333.0,37970.0,0.12612612612612611,0.008770081643402686,72.0,8.0,104.0,0.0,156.0,jp_modern_official_json,1,,1
jp,21,JP21,music,796,tinyshangrila,タイニーシャングリラ,Tiny Shangri-La,167,157,456.0,15.0,39.0,387.0,37970.0,0.03875968992248062,0.010192257045035555,62.0,19.0,68.0,0.0,75.0,jp_modern_official_json,1,孙美天,1
jp,21,JP21,music,549,神话幻想infinitebeing,神話幻想　～ Infinite Being,神话幻想 ～ Infinite Being,168,167,454.0,38.0,30.0,348.0,37970.0,0.10919540229885058,0.009165130366078482,48.0,4.0,250.0,2.0,263.0,jp_modern_official_json,1,,1
jp,21,JP21,music,442,beastmetropolis,ビーストメトロポリス,Beast Metropolis,169,162,450.0,26.0,33.0,365.0,37970.0,0.07123287671232877,0.00961285225177772,54.0,15.0,143.0,0.0,153.0,jp_modern_official_json,1,,1
jp,21,JP21,music,521,幽梦inanimatedream,幽夢　～ Inanimate Dream,幽梦 ～ Inanimate Dream,170,174,443.0,37.0,40.0,329.0,37970.0,0.11246200607902736,0.008664735317355806,58.0,14.0,347.0,0.0,360.0,jp_modern_official_json,1,,1
jp,21,JP21,music,196,法界之火,法界の火,法界之火,171,163,440.0,23.0,32.0,362.0,37970.0,0.06353591160220995,0.00953384250724256,51.0,26.0,778.0,3.0,807.0,jp_modern_official_json,1,,1
jp,21,JP21,music,282,柳树下的杜拉罕,柳の下のデュラハン,柳树下的杜拉罕,172,178,431.0,44.0,28.0,315.0,37970.0,0.13968253968253969,0.008296023176191731,46.0,32.0,528.0,3.0,557.0,jp_modern_official_json,1,赤蛮奇,1
jp,21,JP21,music,748,幻想地下大轨道网,幻想の地下大線路網,幻想地下大轨道网,173,168,427.0,27.0,26.0,347.0,37970.0,0.07780979827089338,0.009138793784566763,41.0,10.0,109.0,0.0,120.0,jp_modern_official_json,1,菅牧典,1
jp,21,JP21,music,625,53分钟的蓝色大海,53ミニッツの青い海,53分钟的蓝色大海,174,177,421.0,31.0,36.0,323.0,37970.0,0.09597523219814241,0.008506715828285489,47.0,10.0,222.0,1.0,228.0,jp_modern_official_json,1,,1
jp,21,JP21,music,173,大江山的花之酒宴,華のさかづき大江山,大江山的花之酒宴,175,169,417.0,25.0,23.0,344.0,37970.0,0.07267441860465117,0.009059784040031604,65.0,25.0,643.0,4.0,669.0,jp_modern_official_json,1,星熊勇仪,1
jp,21,JP21,music,304,永远的三日天下,永遠の三日天下,永远的三日天下,176,176,414.0,33.0,24.0,324.0,37970.0,0.10185185185185185,0.008533052409797208,44.0,6.0,138.0,0.0,143.0,jp_modern_official_json,1,鬼人正邪,1
jp,21,JP21,music,395,凭坐处于梦与现实之间,憑坐は夢と現の間に　～ Necro-Fantasia,凭坐处于梦与现实之间 ～ Necro-Fantasia,177,173,411.0,25.0,31.0,330.0,37970.0,0.07575757575757576,0.008691071898867527,56.0,11.0,62.0,0.0,70.0,jp_modern_official_json,1,八云紫,1
jp,21,JP21,music,151,幼小的有顶天,幼心地の有頂天,幼小的有顶天,177,180,411.0,29.0,42.0,311.0,37970.0,0.0932475884244373,0.008190676850144851,39.0,3.0,143.0,1.0,150.0,jp_modern_official_json,1,比那名居天子,1
jp,21,JP21,music,494,strawberrycrisis,Strawberry Crisis!!,Strawberry Crisis!!,179,186,403.0,41.0,33.0,288.0,37970.0,0.1423611111111111,0.0075849354753752965,59.0,10.0,426.0,4.0,438.0,jp_modern_official_json,1,,1
jp,21,JP21,music,443,陶瓷的杖刀人,セラミックスの杖刀人,陶瓷的杖刀人,180,174,396.0,18.0,31.0,329.0,37970.0,0.0547112462006079,0.008664735317355806,70.0,15.0,143.0,0.0,156.0,jp_modern_official_json,1,杖刀偶磨弓,1
jp,21,JP21,music,348,前所未见的噩梦世界,見た事も無い悪夢の世界,前所未见的噩梦世界,181,181,394.0,25.0,36.0,308.0,37970.0,0.08116883116883117,0.008111667105609692,54.0,11.0,192.0,1.0,202.0,jp_modern_official_json,1,,1
jp,21,JP21,music,828,毕竟不单夜晚有鬼怪,夜じゃなくてもお化けはいるから,毕竟不单夜晚有鬼怪,182,183,380.0,27.0,28.0,298.0,37970.0,0.09060402684563758,0.007848301290492495,53.0,33.0,49.0,0.0,58.0,jp_modern_official_json,1,,1
jp,21,JP21,music,641,gfree,G Free,G Free,183,188,379.0,36.0,25.0,282.0,37970.0,0.1276595744680851,0.007426915986304978,41.0,19.0,408.0,1.0,427.0,jp_modern_official_json,1,,1
jp,21,JP21,music,460,来吧直到倒地死去的那一刻,いざ、倒れ逝くその時まで,来吧，直到倒地死去的那一刻,184,182,375.0,19.0,35.0,302.0,37970.0,0.06291390728476821,0.007953647616539373,50.0,9.0,190.0,4.0,207.0,jp_modern_official_json,1,,1
jp,21,JP21,music,110,花如幻想一般,花は幻想のままに,花如幻想一般,184,183,375.0,25.0,27.0,298.0,37970.0,0.08389261744966443,0.007848301290492495,39.0,16.0,258.0,0.0,275.0,jp_modern_official_json,1,,1
jp,21,JP21,music,287,沉向空中的辉针城,空中に沈む輝針城,沉向空中的辉针城,186,185,370.0,28.0,25.0,289.0,37970.0,0.09688581314878893,0.0076112720568870165,41.0,11.0,232.0,3.0,243.0,jp_modern_official_json,1,,1
jp,21,JP21,music,138,地之色乃黄色,地の色は黄色,地之色乃黄色,187,179,364.0,11.0,29.0,313.0,37970.0,0.03514376996805112,0.008243350013168291,46.0,0.0,54.0,0.0,55.0,jp_modern_official_json,1,,1
jp,21,JP21,music,195,虎纹的毘沙门天,虎柄の毘沙門天,虎纹的毘沙门天,188,187,363.0,26.0,27.0,284.0,37970.0,0.09154929577464789,0.007479589149328417,58.0,14.0,639.0,3.0,660.0,jp_modern_official_json,1,寅丸星,1
jp,21,JP21,music,584,魔法使的忧郁,魔法使いの憂鬱,魔法使的忧郁,189,197,357.0,33.0,34.0,257.0,37970.0,0.12840466926070038,0.006768501448511983,58.0,10.0,160.0,0.0,170.0,jp_modern_official_json,1,,1
jp,21,JP21,music,333,华狭间的战场,華狭間のバトルフィールド,华狭间的战场,190,196,356.0,33.0,25.0,265.0,37970.0,0.12452830188679245,0.006979194100605741,44.0,19.0,190.0,1.0,204.0,jp_modern_official_json,1,茨木华扇,1
jp,21,JP21,music,119,眷爱众生之神,人恋し神様　～ Romantic Fall,眷爱众生之神 ～ Romantic Fall,191,189,352.0,23.0,27.0,279.0,37970.0,0.08243727598566308,0.007347906241769818,44.0,12.0,687.0,5.0,706.0,jp_modern_official_json,1,秋静叶,1
jp,21,JP21,music,515,alicemaestra,アリスマエステラ,Alice Maestra,192,192,348.0,34.0,13.0,267.0,37970.0,0.12734082397003746,0.007031867263629181,39.0,7.0,261.0,4.0,276.0,jp_modern_official_json,1,,1
jp,21,JP21,music,187,小小的贤将,小さな小さな賢将,小小的贤将,193,197,346.0,32.0,25.0,257.0,37970.0,0.1245136186770428,0.006768501448511983,33.0,21.0,670.0,4.0,689.0,jp_modern_official_json,1,娜兹玲,1
jp,21,JP21,music,601,空中飞翔的巫女不可思议的每天,空飛ぶ巫女の不思議な毎日,空中飞翔的巫女不可思议的每天,194,197,345.0,31.0,26.0,257.0,37970.0,0.12062256809338522,0.006768501448511983,43.0,6.0,131.0,1.0,136.0,jp_modern_official_json,1,,1
jp,21,JP21,music,283,满月的竹林,満月の竹林,满月的竹林,195,191,340.0,21.0,28.0,270.0,37970.0,0.07777777777777778,0.0071108770081643406,38.0,9.0,205.0,1.0,211.0,jp_modern_official_json,1,今泉影狼,1
jp,21,JP21,music,638,轮椅上的未来宇宙,車椅子の未来宇宙,轮椅上的未来宇宙,196,192,336.0,25.0,19.0,267.0,37970.0,0.09363295880149813,0.007031867263629181,35.0,16.0,384.0,5.0,408.0,jp_modern_official_json,1,,1
jp,21,JP21,music,361,希望之星直升青霄,希望の星は青霄に昇る,希望之星直升青霄,197,195,331.0,20.0,25.0,266.0,37970.0,0.07518796992481203,0.007005530682117461,55.0,5.0,202.0,0.0,216.0,jp_modern_official_json,1,,1
jp,21,JP21,music,194,魔界地方都市秘境,魔界地方都市エソテリア,魔界地方都市秘境,198,189,330.0,16.0,19.0,279.0,37970.0,0.05734767025089606,0.007347906241769818,43.0,7.0,421.0,4.0,435.0,jp_modern_official_json,1,,1
jp,21,JP21,music,170,阻绝人迹之桥,渡る者の途絶えた橋,阻绝人迹之桥,199,203,327.0,20.0,37.0,250.0,37970.0,0.08,0.006584145377929945,32.0,15.0,506.0,2.0,519.0,jp_modern_official_json,1,水桥帕露西,1
jp,21,JP21,music,39,幻视之夜ghostlyeyes,幻視の夜　～ Ghostly Eyes,幻视之夜 ～ Ghostly Eyes,200,200,324.0,14.0,40.0,256.0,37970.0,0.0546875,0.006742164867000263,35.0,43.0,822.0,3.0,844.0,jp_modern_official_json,1,,1
jp,21,JP21,music,597,witchoflovepotion,Witch of Love Potion,Witch of Love Potion,201,211,319.0,29.0,29.0,232.0,37970.0,0.125,0.006110086910718989,44.0,2.0,45.0,0.0,49.0,jp_modern_official_json,1,,1
jp,21,JP21,music,232,午夜的妖精舞会,真夜中のフェアリーダンス,午夜的妖精舞会,202,192,313.0,14.0,18.0,267.0,37970.0,0.052434456928838954,0.007031867263629181,42.0,20.0,265.0,1.0,276.0,jp_modern_official_json,1,桑尼米尔克|露娜切露德|斯塔萨菲雅,1
jp,21,JP21,music,610,魔法少女十字军,魔法少女十字軍,魔法少女十字军,203,205,308.0,23.0,21.0,241.0,37970.0,0.0954356846473029,0.006347116144324466,40.0,4.0,182.0,1.0,185.0,jp_modern_official_json,1,,1
jp,21,JP21,music,148,黑海中的绯红,黒い海に紅く　～ Legendary Fish,黑海中的绯红 ～ Legendary Fish,204,205,307.0,18.0,30.0,241.0,37970.0,0.07468879668049792,0.006347116144324466,38.0,10.0,254.0,1.0,262.0,jp_modern_official_json,1,永江衣玖,1
jp,21,JP21,music,444,electricheritage,エレクトリックヘリテージ,Electric Heritage,205,202,306.0,10.0,33.0,253.0,37970.0,0.039525691699604744,0.006663155122465104,28.0,8.0,93.0,0.0,97.0,jp_modern_official_json,1,,1
jp,21,JP21,music,623,eternaldream幽玄的枫树,幽玄の槭樹　～ Eternal Dream,Eternal Dream ～ 幽玄的枫树,206,209,305.0,22.0,25.0,236.0,37970.0,0.09322033898305085,0.006215433236765868,34.0,20.0,401.0,0.0,413.0,jp_modern_official_json,1,,1
jp,21,JP21,music,737,大吉猫咪,大吉キトゥン,大吉猫咪,207,200,301.0,14.0,17.0,256.0,37970.0,0.0546875,0.006742164867000263,31.0,25.0,178.0,0.0,197.0,jp_modern_official_json,1,豪德寺三花,1
jp,21,JP21,music,594,神秘的人偶,エニグマティクドール,神秘的人偶,207,214,301.0,25.0,23.0,228.0,37970.0,0.10964912280701754,0.00600474058467211,42.0,3.0,79.0,0.0,83.0,jp_modern_official_json,1,,1
jp,21,JP21,music,832,セイクリッドフォレスト,セイクリッドフォレスト,,209,208,300.0,22.0,18.0,238.0,37970.0,0.09243697478991597,0.006268106399789307,62.0,4.0,4.0,0.0,31.0,jp_modern_official_json,,,1
jp,21,JP21,music,586,识文解意的爱书人,判読眼のビブロフィリア,识文解意的爱书人,210,210,297.0,22.0,18.0,235.0,37970.0,0.09361702127659574,0.006189096655254148,34.0,11.0,132.0,0.0,139.0,jp_modern_official_json,1,,1
jp,21,JP21,music,644,另一侧的月,向こう側の月,另一侧的月,211,214,291.0,21.0,21.0,228.0,37970.0,0.09210526315789473,0.00600474058467211,28.0,15.0,298.0,3.0,317.0,jp_modern_official_json,1,,1
jp,21,JP21,music,740,驹草盛开的万年积雪,駒草咲くパーペチュアルスノー,驹草盛开的万年积雪,212,212,287.0,17.0,23.0,230.0,37970.0,0.07391304347826087,0.006057413747695549,42.0,7.0,103.0,0.0,113.0,jp_modern_official_json,1,驹草山如,1
jp,21,JP21,music,339,九月的南瓜,九月のパンプキン,九月的南瓜,213,204,282.0,9.0,22.0,242.0,37970.0,0.0371900826446281,0.006373452725836186,37.0,10.0,236.0,0.0,245.0,jp_modern_official_json,1,铃瑚,1
jp,21,JP21,music,146,冷吟闲醉,冷吟閑酔,冷吟闲醉,214,207,278.0,10.0,19.0,239.0,37970.0,0.04184100418410042,0.006294442981301027,21.0,1.0,14.0,0.0,15.0,jp_modern_official_json,1,,1
jp,21,JP21,music,662,阿加尔塔之风,アガルタの風,阿加尔塔之风,215,220,277.0,23.0,24.0,207.0,37970.0,0.1111111111111111,0.005451672372925994,33.0,4.0,172.0,2.0,179.0,jp_modern_official_json,1,,1
jp,21,JP21,music,439,seraphicchicken,セラフィックチキン,Seraphic Chicken,216,213,265.0,9.0,18.0,229.0,37970.0,0.039301310043668124,0.006031077166183829,30.0,7.0,151.0,0.0,163.0,jp_modern_official_json,1,庭渡久侘歌,1
jp,21,JP21,music,129,御柱的墓场graveofbeing,御柱の墓場　～ Grave of Being,御柱的墓场 ～ Grave of Being,217,217,264.0,15.0,23.0,211.0,37970.0,0.07109004739336493,0.005557018698972873,45.0,7.0,501.0,0.0,513.0,jp_modern_official_json,1,,1
jp,21,JP21,music,829,錦の上の巫女,錦の上の巫女,,218,216,263.0,12.0,23.0,216.0,37970.0,0.05555555555555555,0.005688701606531473,41.0,4.0,4.0,0.0,22.0,jp_modern_official_json,,,1
jp,21,JP21,music,118,被封印的众神,封印されし神々,被封印的众神,219,218,258.0,15.0,18.0,210.0,37970.0,0.07142857142857142,0.005530682117461154,42.0,6.0,306.0,0.0,317.0,jp_modern_official_json,1,,1
jp,21,JP21,music,607,魔术师梅莉,魔術師メリー,魔术师梅莉,220,231,255.0,23.0,21.0,188.0,37970.0,0.12234042553191489,0.004951277324203318,32.0,11.0,457.0,3.0,474.0,jp_modern_official_json,1,,1
jp,21,JP21,music,168,昏暗的风穴,暗闇の風穴,昏暗的风穴,221,221,253.0,15.0,17.0,206.0,37970.0,0.07281553398058252,0.005425335791414274,26.0,20.0,562.0,4.0,583.0,jp_modern_official_json,1,琪斯美,1
jp,21,JP21,music,244,rigidparadise,リジッドパラダイス,Rigid Paradise,222,228,246.0,18.0,18.0,192.0,37970.0,0.09375,0.005056623650250197,29.0,27.0,735.0,2.0,766.0,jp_modern_official_json,1,宫古芳香,1
