region,round,source_id,character_jp,character_cn,under20_rate,under20_denominator,female_rate,female_denominator,first_time_voter_rate,first_time_voter_denominator,event_participation_rate,event_participation_denominator,2019plus_cognition_rate,2019plus_cognition_denominator,source_note
jp,21,730,Inventive City,,0.8,5,,6,0.333333,6,0.666667,6,0.2,5,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,731,夢幻回廊,,0.424242,33,0.151515,33,0.117647,34,0.516129,31,0.428571,35,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,732,蓬莱幻想　～ far East,,0.487805,41,0.311111,45,0.136364,44,0.534884,43,0.425532,47,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,733,夜の鳩山を飛ぶ,,0.608696,23,0.363636,22,0.217391,23,0.583333,24,0.333333,24,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,735,虹の架かる幻想郷,,0.565217,23,0.25,24,0.136364,22,0.380952,21,0.571429,21,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,736,妖異達の通り雨,,0.37931,29,0.172414,29,0.206897,29,0.642857,28,0.428571,28,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,737,大吉キトゥン,,0.461538,117,0.193277,119,0.203252,123,0.521368,117,0.429752,121,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,738,深緑に隠された断崖,,0.5,6,0.333333,6,0.285714,7,0.428571,7,0.571429,7,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,739,バンデットリィテクノロジー,,0.5,62,0.285714,63,0.2,65,0.459016,61,0.4,65,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,74,Demystify Feast,,0.396491,285,0.250847,295,0.111842,304,0.513605,294,0.28,300,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,74,赤蛮奇,赤蛮奇,0.534247,365,0.200542,369,0.349206,378,0.469914,349,0.414894,376,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,740,駒草咲くパーペチュアルスノー,,0.516667,120,0.181818,121,0.211864,118,0.650485,103,0.439655,116,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,741,スモーキングドラゴン,,0.464789,71,0.277778,72,0.243243,74,0.514706,68,0.430556,72,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,742,廃れゆく産業遺構,,0.367347,98,0.273684,95,0.142857,98,0.554348,92,0.346939,98,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,743,神代鉱石,,0.343284,67,0.217391,69,0.214286,70,0.461538,65,0.3,70,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,744,待ちわびた逢魔が時,,0.359862,289,0.242958,284,0.200669,299,0.45583,283,0.354949,293,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,745,星降る天魔の山,,0.487903,248,0.238095,252,0.272374,257,0.42915,247,0.421687,249,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,746,ルナレインボー,,0.454545,88,0.348315,89,0.181818,88,0.464286,84,0.37931,87,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,747,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,,0.487075,735,0.187079,743,0.287025,763,0.447293,702,0.474255,738,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,748,幻想の地下大線路網,,0.343023,172,0.194286,175,0.175532,188,0.482759,174,0.315217,184,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,749,龍王殺しのプリンセス,,0.455882,272,0.27957,279,0.229965,287,0.487365,277,0.310714,280,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,75,今泉 影狼,今泉影狼,0.357827,313,0.126183,317,0.255452,321,0.540453,309,0.27619,315,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,750,嵐の後の日曜日,,,1,,1,,1,,,,1,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,751,虹色の世界,,0.55,20,0.238095,21,0.3,20,0.5,18,0.428571,21,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,752,水没した沈愁地獄,,0.285714,35,0.142857,35,0.222222,36,0.419355,31,0.472222,36,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,76,九十九 弁々,九十九弁弁,0.447205,161,0.243902,164,0.233918,171,0.427673,159,0.403727,161,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,76,御伽の国の鬼が島　～ Missing Power,,0.486842,152,0.258065,155,0.253165,158,0.442953,149,0.329114,158,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,77,九十九 八橋,九十九八桥,0.447917,96,0.231579,95,0.268041,97,0.443182,88,0.434783,92,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,77,夏明き,,0.375,8,0.111111,9,0.555556,9,0.5,8,0.25,8,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,771,大地の底、剛欲の海,,0.241379,29,0.103448,29,0.25,28,0.407407,27,0.428571,28,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,772,強欲な獣のメメント,,0.264463,242,0.195021,241,0.114286,245,0.424242,231,0.298755,241,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,773,有機体全てのメメント　～ Memory of Fossil Energy.,,0.305439,239,0.229167,240,0.134694,245,0.491228,228,0.263598,239,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,774,天理人欲,,0.461538,13,0.153846,13,0.076923,13,0.384615,13,0.615385,13,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,775,東方剛欲異聞,,0.4,10,,10,0.2,10,0.6,10,0.222222,9,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,776,七ツ石の狼、雲を取りに駆ける,,0.361111,36,0.166667,36,0.083333,36,0.647059,34,0.444444,36,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,779,コレクターの憂鬱な午後,,0.538462,39,0.25,40,0.075,40,0.444444,36,0.435897,39,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,78,東方萃夢想,,0.480916,131,0.11194,134,0.228346,127,0.621849,119,0.44186,129,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,78,鬼人 正邪,鬼人正邪,0.588785,749,0.290237,758,0.28776,768,0.440225,711,0.464332,771,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,780,ワクワクする見慣れた幻想郷,,0.333333,12,0.25,12,0.333333,15,0.5,14,0.333333,15,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,781,妖怪フックオン,,0.428571,21,0.318182,22,0.208333,24,0.5,24,0.458333,24,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,782,闇市場は場所を選ばない,,0.333333,45,0.3125,48,0.104167,48,0.391304,46,0.23913,46,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,783,弾幕を持て、バレットフィリア達よ,,0.615385,13,0.571429,14,0.230769,13,0.285714,14,0.357143,14,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,784,100回目のブラックマーケット,,0.461538,39,0.375,40,0.121951,41,0.487805,41,0.439024,41,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,789,Mysterious Shrine,,0.333333,3,0.333333,3,,3,0.333333,3,,3,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,79,少名 針妙丸,少名针妙丸,0.428082,292,0.216216,296,0.253333,300,0.465704,277,0.408784,296,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,79,魔所,,1.0,4,0.333333,3,0.6,5,0.8,5,,4,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,790,日々是紅日　～ Folksy Touhou days.,,0.419355,62,0.171875,64,0.095238,63,0.607143,56,0.377049,61,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,791,唯一無二のシミュラークル,,0.40625,32,0.212121,33,0.15625,32,0.677419,31,0.21875,32,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,792,獣の知性,,0.461538,26,0.083333,24,0.111111,27,0.304348,23,0.461538,26,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,793,世界は可愛く出来ている,,0.5,650,0.224427,655,0.262222,675,0.517628,624,0.443939,660,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,794,魔獣スクランブル,,0.545455,33,0.393939,33,0.166667,36,0.363636,33,0.457143,35,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,795,鬼は悠久の山に,,0.4,20,0.25,20,0.190476,21,0.727273,22,0.35,20,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,796,タイニーシャングリラ,,0.346154,182,0.320652,184,0.120419,191,0.513812,181,0.210811,185,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,797,勇敢で有閑な妖獣,,0.371429,35,0.114286,35,0.057143,35,0.5,32,0.314286,35,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,798,吸血怪獣チュパカブラ,,0.342857,70,0.294118,68,0.15493,71,0.513889,72,0.263889,72,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,799,振り向かない黄泉の道,,0.333333,90,0.272727,88,0.146067,89,0.534884,86,0.269663,89,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,8,パチュリー・ノーレッジ,帕秋莉·诺蕾姬,0.563803,1199,0.241436,1226,0.415922,1231,0.442224,1151,0.442142,1158,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,8,ヴワル魔法図書館,,0.649573,351,0.3,360,0.425824,364,0.376437,348,0.452663,338,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,8,東方永夜抄,,0.588545,5325,0.25,5444,0.383866,5541,0.422004,5199,0.45726,5358,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,80,堀川 雷鼓,堀川雷鼓,0.476703,279,0.241135,282,0.25614,285,0.439394,264,0.40942,276,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,80,月輪,,0.307692,13,0.3,10,0.461538,13,0.153846,13,0.538462,13,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,800,逸脱者達の無礙光　～ Kingdom of Nothingness,,0.359736,303,0.204545,308,0.159609,307,0.486301,292,0.320513,312,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,81,宇佐見 菫子,宇佐见堇子,0.440729,329,0.264264,333,0.244898,343,0.481366,322,0.337313,335,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,81,遍参,,,4,0.4,5,0.4,5,0.75,4,,5,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,812,獣王達の休息,,,1,,1,,1,,,1.0,1,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,813,獣に知性はあるか,,0.5,4,0.25,4,,4,1.0,4,0.25,4,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,814,獣王園ストーリー前半会話曲（曲名不明）,,0.4,5,0.4,5,0.666667,3,0.333333,3,0.25,4,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,815,獣王園ストーリー後半会話曲（曲名不明）,,0.571429,7,0.125,8,0.125,8,0.625,8,0.25,8,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,818,七夕坂に朝が来る,,0.530303,66,0.238806,67,0.176471,68,0.634921,63,0.414286,70,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,819,不等式のティンカーベル,,0.377358,106,0.264151,106,0.198113,106,0.588235,102,0.336449,107,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,82,清蘭,清兰,0.365979,194,0.207447,188,0.15736,197,0.549738,191,0.335025,197,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,82,裏心,,1.0,3,0.333333,3,0.333333,3,0.333333,3,0.5,2,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,822,夢幻能　〜 Taboo Marionette,,0.341463,82,0.253165,79,0.098765,81,0.6375,80,0.246914,81,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,825,ひとりぼっちの常陸行路,,0.521739,46,0.088889,45,0.159091,44,0.627907,43,0.434783,46,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,828,夜じゃなくてもお化けはいるから,,0.357143,168,0.279762,168,0.118343,169,0.567742,155,0.323171,164,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,829,錦の上の巫女,,0.476636,107,0.240741,108,0.245614,114,0.428571,112,0.333333,108,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,83,Intermezzo,,0.5,4,,4,,4,0.333333,3,0.5,4,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,83,鈴瑚,铃瑚,0.409524,105,0.259615,104,0.25,112,0.495413,109,0.294643,112,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,830,愛おしき塵の住処,,0.384615,39,0.307692,39,0.209302,43,0.595238,42,0.225,40,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,831,例え世界から忘れられても,,0.527778,36,0.297297,37,0.121951,41,0.486486,37,0.439024,41,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,832,セイクリッドフォレスト,,0.308219,146,0.232877,146,0.078947,152,0.534247,146,0.358621,145,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,833,森にはお化けがいるよ,,0.428571,77,0.311688,77,0.084337,83,0.538462,78,0.261905,84,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,834,プレステ・ジョアンの黄金境,,0.358921,482,0.250522,479,0.123732,493,0.552521,476,0.327198,489,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,835,どうせなら命を賭けて謎を解け,,0.4,355,0.215084,358,0.160763,367,0.507163,349,0.367688,359,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,84,あゆのかぜ,,0.428571,7,0.25,8,0.571429,7,0.142857,7,0.4,5,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,84,ドレミー・スイート,哆来咪·苏伊特,0.44843,446,0.231278,454,0.25486,463,0.455378,437,0.386813,455,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,85,森閑,,0.5,6,,7,0.428571,7,0.166667,6,0.5,6,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,85,稀神 サグメ,稀神探女,0.594415,752,0.238651,771,0.286264,779,0.454672,717,0.435463,767,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,86,クラウンピース,克劳恩皮丝,0.428571,413,0.183133,415,0.31829,421,0.459391,394,0.357664,411,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,86,仰空,,0.238095,21,0.190476,21,,20,0.52381,21,0.2,20,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,87,幽境,,0.5,2,,2,0.666667,3,0.333333,3,0.666667,3,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,87,純狐,纯狐,0.472746,954,0.261317,972,0.333676,974,0.435165,910,0.390576,955,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,88,ヘカーティア・ラピスラズリ,赫卡提亚·拉碧斯拉祖利,0.600506,791,0.296526,806,0.367971,818,0.389175,776,0.420854,796,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,88,珍客,,0.666667,3,0.333333,3,0.333333,3,0.333333,3,0.333333,3,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,89,エタニティラルバ,爱塔妮缇拉尔瓦,0.464286,168,0.304348,161,0.289941,169,0.462963,162,0.410714,168,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,89,紅夜,,0.5,10,0.2,10,0.692308,13,0.5,12,0.454545,11,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,9,ラクトガール　～ 少女密室,,0.597826,644,0.333333,663,0.423831,663,0.389857,631,0.544304,632,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,9,十六夜 咲夜,十六夜咲夜,0.694363,3069,0.288443,3141,0.486739,3205,0.361561,3023,0.532485,2986,官方角色条件问卷；各题分母不同，比例不可相加。
jp,21,9,東方花映塚,,0.602634,1291,0.285824,1305,0.388192,1355,0.434783,1288,0.4607,1285,官方角色条件问卷；各题分母不同，比例不可相加。
