region,character_key,character_jp,character_cn,previous_round,round,round_gap,consecutive_rounds,previous_rank,rank,rank_improvement,previous_candidate_count,candidate_count,previous_top_percentile,top_percentile,top_percentile_change,interpretation_limit
jp,河童山童含む,河童（山童含む）,河童（含山童）,14,15,1,True,157,159,-2.0,186,186,15.6757,14.5946,-1.0811,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,犬走椛,犬走 椛,犬走椛,14,15,1,True,19,21,-2.0,186,186,90.2703,89.1892,-1.0811,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,稀神サグメ,稀神 サグメ,稀神探女,14,15,1,True,28,30,-2.0,186,186,85.4054,84.3243,-1.0811,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,稗田阿求,稗田 阿求,稗田阿求,14,15,1,True,74,72,2.0,186,186,60.5405,61.6216,1.0811,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,運松,運松,运松翁,14,15,1,True,176,174,2.0,186,186,5.4054,6.4865,1.0811,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,都市伝説の怪異お菊さん八尺さま他,都市伝説の怪異（お菊さん、八尺さま 他）,都市传说的怪异（阿菊、八尺大人等）,14,15,1,True,151,149,2.0,186,186,18.9189,20.0,1.0811,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,魂魄妖夢,魂魄 妖夢,魂魄妖梦,15,16,1,True,3,1,2.0,186,198,98.9189,100.0,1.0811,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,エレン,エレン,爱莲,14,15,1,True,123,121,2.0,186,186,34.0541,35.1351,1.081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,クラウンピース,クラウンピース,克劳恩皮丝,14,15,1,True,42,44,-2.0,186,186,77.8378,76.7568,-1.081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,サリエル,サリエル,萨丽爱尔,14,15,1,True,118,116,2.0,186,186,36.7568,37.8378,1.081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,シンギョク,シンギョク,神玉,14,15,1,True,145,143,2.0,186,186,22.1622,23.2432,1.081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,リリカプリズムリバー,リリカ・プリズムリバー,莉莉卡·普莉兹姆利巴,14,15,1,True,108,106,2.0,186,186,42.1622,43.2432,1.081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,レミリアスカーレット,レミリア・スカーレット,蕾米莉亚·斯卡蕾特,14,15,1,True,7,5,2.0,186,186,96.7568,97.8378,1.081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,八雲藍,八雲 藍,八云蓝,14,15,1,True,37,39,-2.0,186,186,80.5405,79.4595,-1.081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,北白河ちゆり,北白河 ちゆり,北白河千百合,14,15,1,True,121,123,-2.0,186,186,35.1351,34.0541,-1.081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,十六夜咲夜,十六夜 咲夜,十六夜咲夜,14,15,1,True,5,7,-2.0,186,186,97.8378,96.7568,-1.081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,月の都の門番,月の都の門番,月之都的门卫,14,15,1,True,175,177,-2.0,186,186,5.9459,4.8649,-1.081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,秋静葉,秋 静葉,秋静叶,14,15,1,True,79,81,-2.0,186,186,57.8378,56.7568,-1.081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,霊烏路空,霊烏路 空,灵乌路空,14,15,1,True,34,32,2.0,186,186,82.1622,83.2432,1.081,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,レティホワイトロック,レティ・ホワイトロック,蕾蒂·霍瓦特洛克,9,10,1,True,69,80,-11.0,140,159,51.0791,50.0,-1.0791,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ルーミア,ルーミア,露米娅,20,21,1,True,21,19,2.0,217,221,90.7407,91.8182,1.0775,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,兎玉兎永遠亭の妖怪兎他,兎（玉兎、永遠亭の妖怪兎 他）,兔子（玉兔、永远亭的妖怪兔等）,20,21,1,True,183,184,-1.0,217,221,15.7407,16.8182,1.0775,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,爾子田里乃,爾子田里乃,尔子田里乃,20,21,1,True,129,129,0.0,217,221,40.7407,41.8182,1.0775,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,玉造魅須丸,玉造 魅須丸,玉造魅须丸,20,21,1,True,143,148,-5.0,217,221,34.2593,33.1818,-1.0775,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,霧雨魔理沙,霧雨 魔理沙,雾雨魔理沙,4,5,1,True,1,2,-1.0,71,94,100.0,98.9247,-1.0753,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,北白河ちゆり,北白河 ちゆり,北白河千百合,13,14,1,True,112,121,-9.0,175,186,36.2069,35.1351,-1.0718,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,万歳楽,万歳楽,万岁乐,18,19,1,True,190,195,-5.0,208,216,8.6957,9.7674,1.0717,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,マイ,マイ,舞,15,16,1,True,126,132,-6.0,186,198,32.4324,33.5025,1.0701,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,エリー,エリー,艾丽,20,21,1,True,144,149,-5.0,217,221,33.7963,32.7273,-1.069,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,矢田寺成美,矢田寺成美,矢田寺成美,17,18,1,True,125,124,1.0,206,208,39.5122,40.5797,1.0675,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,命蓮,命蓮,命莲,15,16,1,True,169,182,-13.0,186,198,9.1892,8.1218,-1.0674,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,レイセン,レイセン,铃仙二号,12,13,1,True,109,111,-2.0,169,175,35.7143,36.7816,1.0673,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,宇佐見菫子,宇佐見 菫子,宇佐见堇子,12,13,1,True,53,53,0.0,169,175,69.0476,70.1149,1.0673,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,小鈴の両親,小鈴の両親,小铃的父母,12,13,1,True,165,169,-4.0,169,175,2.381,3.4483,1.0673,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,黒谷ヤマメ,黒谷 ヤマメ,黑谷山女,12,13,1,True,81,82,-1.0,169,175,52.381,53.4483,1.0673,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,フランドールスカーレット,フランドール・スカーレット,芙兰朵露·斯卡蕾特,9,10,1,True,6,5,1.0,140,159,96.4029,97.4684,1.0655,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,洩矢諏訪子,洩矢 諏訪子,洩矢诹访子,17,18,1,True,22,20,2.0,206,208,89.7561,90.8213,1.0652,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,秋静葉,秋 静葉,秋静叶,10,11,1,True,64,71,-7.0,159,172,60.1266,59.0643,-1.0623,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,洩矢諏訪子,洩矢 諏訪子,洩矢诹访子,13,14,1,True,32,32,0.0,175,186,82.1839,83.2432,1.0593,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,クラウンピース,クラウンピース,克劳恩皮丝,19,20,1,True,62,60,2.0,216,217,71.6279,72.6852,1.0573,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,妖精メイド妖精ひまわり妖精他,妖精（メイド妖精・ひまわり妖精 他）,妖精（女仆妖精、向日葵妖精等）,15,16,1,True,141,148,-7.0,186,198,24.3243,25.3807,1.0564,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ケセランパサラン,ケセランパサラン,袈裟罗婆娑罗,13,14,1,True,160,172,-12.0,175,186,8.6207,7.5676,-1.0531,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,名無しの本読み妖怪,名無しの本読み妖怪,无名的读书妖怪（朱鹭子）,15,16,1,True,110,115,-5.0,186,198,41.0811,42.132,1.0509,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,小兎姫,小兎姫,小兔姬,16,17,1,True,145,153,-8.0,198,206,26.9036,25.8537,-1.0499,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,寅丸星,寅丸 星,寅丸星,18,19,1,True,98,104,-6.0,208,216,53.1401,52.093,-1.0471,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,命蓮,命蓮,命莲,17,18,1,True,189,193,-4.0,206,208,8.2927,7.2464,-1.0463,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,矢田寺成美,矢田寺成美,矢田寺成美,18,19,1,True,124,131,-7.0,208,216,40.5797,39.5349,-1.0448,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,るーこと,るーこと,留琴,19,20,1,True,161,164,-3.0,216,217,25.5814,24.537,-1.0444,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ナズーリン,ナズーリン,娜兹玲,11,12,1,True,44,45,-1.0,172,169,74.8538,73.8095,-1.0443,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,村紗水蜜,村紗 水蜜,村纱水蜜,18,19,1,True,59,59,0.0,208,216,71.9807,73.0233,1.0426,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,くるみ,くるみ,胡桃,13,14,1,True,113,122,-9.0,175,186,35.6322,34.5946,-1.0376,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,木花咲耶姫,木花咲耶姫,木花咲耶姬,17,18,1,True,191,195,-4.0,206,208,7.3171,6.2802,-1.0369,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,秋静葉,秋 静葉,秋静叶,8,9,1,True,48,51,-3.0,128,140,62.9921,64.0288,1.0367,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,煙々羅,煙々羅,烟烟罗,16,17,1,True,195,205,-10.0,198,206,1.5228,0.4878,-1.035,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,霧雨魔理沙,霧雨 魔理沙,雾雨魔理沙,16,17,1,True,4,2,2.0,198,206,98.4772,99.5122,1.035,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,仙台四郎福の神,仙台四郎（福の神）,仙台四郎（福神）,10,11,1,True,144,154,-10.0,159,172,9.4937,10.5263,1.0326,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,抗鬱薬おじさん,抗鬱薬おじさん,抗抑郁药大叔（长相酷似周杰伦的村民）,16,17,1,True,127,130,-3.0,198,206,36.0406,37.0732,1.0326,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,レティホワイトロック,レティ・ホワイトロック,蕾蒂·霍瓦特洛克,7,8,1,True,53,56,-3.0,124,128,57.7236,56.6929,-1.0307,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,河城にとり,河城 にとり,河城荷取,20,21,1,True,41,44,-3.0,217,221,81.4815,80.4545,-1.027,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,エリス,エリス,依莉斯,15,16,1,True,124,134,-10.0,186,198,33.5135,32.4873,-1.0262,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,アリスの人形上海蓬莱大江戸他,アリスの人形（上海、蓬莱、大江戸 他）,爱丽丝的人偶（上海、蓬莱、大江户等）,17,18,1,True,116,115,1.0,206,208,43.9024,44.9275,1.0251,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,黒谷ヤマメ,黒谷 ヤマメ,黑谷山女,16,17,1,True,102,104,-2.0,198,206,48.731,49.7561,1.0251,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,カナアナベラル,カナ・アナベラル,卡娜·安娜贝拉尔,9,10,1,True,86,96,-10.0,140,159,38.8489,39.8734,1.0245,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,今泉影狼,今泉 影狼,今泉影狼,15,16,1,True,47,52,-5.0,186,198,75.1351,74.1117,-1.0234,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,ミミちゃん,ミミちゃん,咪咪号,19,20,1,True,172,175,-3.0,216,217,20.4651,19.4444,-1.0207,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,鍵山雛,鍵山 雛,键山雏,19,20,1,True,45,43,2.0,216,217,79.5349,80.5556,1.0207,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,古明地こいし,古明地 こいし,古明地恋,18,19,1,True,6,4,2.0,208,216,97.5845,98.6047,1.0202,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
jp,クラウンピース,クラウンピース,克劳恩皮丝,16,17,1,True,48,52,-4.0,198,206,76.1421,75.122,-1.0201,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
